State/Country,Location,Season Begin,Season End,Lodging,Local Meal Rate,Proportional Meal Rate,Local Incidental,Footnote Number,Footnote Rate,Maximum Per Diem,Effective Date,Publication Date
ALASKA,DENALI NATIONAL PARK,06/01/2017,08/31/2017,185.0,69.0,42.0,17.0,,,271.0,03/01/2017,11/01/2017
ALASKA,DENALI NATIONAL PARK,09/01/2017,05/31/2017,139.0,69.0,42.0,17.0,,,225.0,03/01/2017,11/01/2017
ALASKA,DILLINGHAM,05/15/2017,10/01/2017,350.0,68.0,41.0,17.0,,,435.0,03/01/2017,11/01/2017
ALASKA,DILLINGHAM,10/02/2017,05/14/2017,220.0,68.0,41.0,17.0,,,305.0,03/01/2017,11/01/2017
ALASKA,DUTCH HARBOR-UNALASKA,01/01/2017,12/31/2017,142.0,81.0,48.0,20.0,,,243.0,03/01/2017,11/01/2017
ALASKA,EARECKSON AIR STATION,01/01/2017,12/31/2017,146.0,59.0,37.0,15.0,,,220.0,07/01/2016,11/01/2017
ALASKA,EIELSON AFB,05/15/2017,09/15/2017,154.0,72.0,43.0,18.0,,,244.0,03/01/2017,11/01/2017
ALASKA,EIELSON AFB,09/16/2017,05/14/2017,75.0,72.0,43.0,18.0,,,165.0,03/01/2017,11/01/2017
ALASKA,ELFIN COVE,01/01/2017,12/31/2017,275.0,69.0,42.0,17.0,,,361.0,03/01/2017,11/01/2017
ALASKA,ELMENDORF AFB,05/16/2017,09/30/2017,229.0,75.0,45.0,19.0,,,323.0,03/01/2017,11/01/2017
ALASKA,ELMENDORF AFB,10/01/2017,05/15/2017,199.0,75.0,45.0,19.0,,,293.0,03/01/2017,11/01/2017
ALASKA,FAIRBANKS,05/15/2017,09/15/2017,154.0,72.0,43.0,18.0,,,244.0,03/01/2017,11/01/2017
ALASKA,FAIRBANKS,09/16/2017,05/14/2017,75.0,72.0,43.0,18.0,,,165.0,03/01/2017,11/01/2017
ALASKA,FOOTLOOSE,01/01/2017,12/31/2017,175.0,15.0,15.0,3.0,,,193.0,10/01/2002,11/01/2017
ALASKA,FORT YUKON LRRS,01/01/2017,12/31/2017,120.0,70.0,42.0,18.0,,,208.0,03/01/2017,11/01/2017
ALASKA,FT. GREELY,05/01/2017,09/30/2017,169.0,63.0,39.0,15.0,,,247.0,03/01/2017,11/01/2017
ALASKA,FT. GREELY,10/01/2017,04/30/2017,139.0,63.0,39.0,15.0,,,217.0,03/01/2017,11/01/2017
ALASKA,FT. RICHARDSON,05/16/2017,09/30/2017,229.0,75.0,45.0,19.0,,,323.0,03/01/2017,11/01/2017
ALASKA,FT. RICHARDSON,10/01/2017,05/15/2017,199.0,75.0,45.0,19.0,,,293.0,03/01/2017,11/01/2017
ALASKA,FT. WAINWRIGHT,05/15/2017,09/15/2017,154.0,72.0,43.0,18.0,,,244.0,03/01/2017,11/01/2017
ALASKA,FT. WAINWRIGHT,09/16/2017,05/14/2017,75.0,72.0,43.0,18.0,,,165.0,03/01/2017,11/01/2017
ALASKA,GAMBELL,01/01/2017,12/31/2017,133.0,41.0,28.0,10.0,,,184.0,03/01/2016,11/01/2017
ALASKA,GLENNALLEN,05/15/2017,09/15/2017,169.0,67.0,41.0,17.0,,,253.0,03/01/2017,11/01/2017
ALASKA,GLENNALLEN,09/16/2017,05/14/2017,97.0,67.0,41.0,17.0,,,181.0,03/01/2017,11/01/2017
ALASKA,HAINES,01/01/2017,12/31/2017,107.0,81.0,48.0,20.0,,,208.0,01/01/2011,11/01/2017
ALASKA,HEALY,06/01/2017,08/31/2017,185.0,69.0,42.0,17.0,,,271.0,03/01/2017,11/01/2017
ALASKA,HEALY,09/01/2017,05/31/2017,139.0,69.0,42.0,17.0,,,225.0,03/01/2017,11/01/2017
ALASKA,HOMER,05/01/2017,09/30/2017,200.0,56.0,35.0,14.0,,,270.0,03/01/2017,11/01/2017
ALASKA,HOMER,10/01/2017,04/30/2017,160.0,56.0,35.0,14.0,,,230.0,03/01/2017,11/01/2017
ALASKA,JB ELMENDORF-RICHARDSON,05/16/2017,09/30/2017,229.0,75.0,45.0,19.0,,,323.0,03/01/2017,11/01/2017
ALASKA,JB ELMENDORF-RICHARDSON,10/01/2017,05/15/2017,199.0,75.0,45.0,19.0,,,293.0,03/01/2017,11/01/2017
ALASKA,JUNEAU,05/01/2017,09/15/2017,189.0,85.0,50.0,21.0,,,295.0,03/01/2017,11/01/2017
ALASKA,JUNEAU,09/16/2017,04/30/2017,169.0,85.0,50.0,21.0,,,275.0,03/01/2017,11/01/2017
ALASKA,KAKTOVIK,01/01/2017,12/31/2017,165.0,69.0,42.0,17.0,,,251.0,10/01/2002,11/01/2017
ALASKA,KAVIK CAMP,01/01/2017,12/31/2017,250.0,41.0,28.0,10.0,,,301.0,03/01/2016,11/01/2017
ALASKA,KENAI-SOLDOTNA,05/01/2017,09/30/2017,179.0,82.0,48.0,21.0,,,282.0,03/01/2017,11/01/2017
ALASKA,KENAI-SOLDOTNA,10/01/2017,04/30/2017,99.0,82.0,48.0,21.0,,,202.0,03/01/2017,11/01/2017
ALASKA,KENNICOTT,01/01/2017,12/31/2017,295.0,71.0,43.0,18.0,,,384.0,03/01/2017,11/01/2017
ALASKA,KETCHIKAN,05/01/2017,09/01/2017,243.0,77.0,46.0,19.0,,,339.0,03/01/2017,11/01/2017
ALASKA,KETCHIKAN,09/02/2017,04/30/2017,220.0,77.0,46.0,19.0,,,316.0,03/01/2017,11/01/2017
ALASKA,KING SALMON LRRS,01/01/2017,12/31/2017,120.0,70.0,42.0,18.0,,,208.0,03/01/2017,11/01/2017
ALASKA,KING SALMON,05/01/2017,10/01/2017,225.0,73.0,44.0,18.0,,,316.0,10/01/2002,11/01/2017
ALASKA,KING SALMON,10/02/2017,04/30/2017,125.0,65.0,40.0,16.0,,,206.0,10/01/2002,11/01/2017
ALASKA,KLAWOCK,04/01/2017,09/30/2017,254.0,63.0,39.0,15.0,,,332.0,03/01/2017,11/01/2017
ALASKA,KLAWOCK,10/01/2017,03/31/2017,90.0,63.0,39.0,15.0,,,168.0,03/01/2017,11/01/2017
ALASKA,KODIAK,05/01/2017,09/30/2017,180.0,72.0,43.0,18.0,,,270.0,03/01/2017,11/01/2017
ALASKA,KODIAK,10/01/2017,04/30/2017,152.0,72.0,43.0,18.0,,,242.0,03/01/2017,11/01/2017
ALASKA,KOTZEBUE,01/01/2017,12/31/2017,299.0,79.0,47.0,19.0,,,397.0,03/01/2017,11/01/2017
ALASKA,KULIS AGS,05/16/2017,09/30/2017,229.0,75.0,45.0,19.0,,,323.0,03/01/2017,11/01/2017
ALASKA,KULIS AGS,10/01/2017,05/15/2017,199.0,75.0,45.0,19.0,,,293.0,03/01/2017,11/01/2017
ALASKA,MCCARTHY,01/01/2017,12/31/2017,295.0,71.0,43.0,18.0,,,384.0,03/01/2017,11/01/2017
ALASKA,MCGRATH,01/01/2017,12/31/2017,160.0,60.0,37.0,15.0,,,235.0,03/01/2017,11/01/2017
ALASKA,MURPHY DOME,05/15/2017,09/15/2017,154.0,72.0,43.0,18.0,,,244.0,03/01/2017,11/01/2017
ALASKA,MURPHY DOME,09/16/2017,05/14/2017,75.0,72.0,43.0,18.0,,,165.0,03/01/2017,11/01/2017
ALASKA,NOME,05/01/2017,09/30/2017,185.0,77.0,46.0,19.0,,,281.0,03/01/2017,11/01/2017
ALASKA,NOME,10/01/2017,04/30/2017,165.0,77.0,46.0,19.0,,,261.0,03/01/2017,11/01/2017
ALASKA,NOSC ANCHORAGE,05/16/2017,09/30/2017,229.0,75.0,45.0,19.0,,,323.0,03/01/2017,11/01/2017
ALASKA,NOSC ANCHORAGE,10/01/2017,05/15/2017,199.0,75.0,45.0,19.0,,,293.0,03/01/2017,11/01/2017
ALASKA,NUIQSUT,01/01/2017,12/31/2017,234.0,41.0,28.0,10.0,,,285.0,03/01/2016,11/01/2017
ALASKA,OLIKTOK LRRS,01/01/2017,12/31/2017,120.0,70.0,42.0,18.0,,,208.0,03/01/2017,11/01/2017
ALASKA,PETERSBURG,01/01/2017,12/31/2017,120.0,70.0,42.0,18.0,,,208.0,03/01/2017,11/01/2017
ALASKA,POINT BARROW LRRS,01/01/2017,12/31/2017,120.0,70.0,42.0,18.0,,,208.0,03/01/2017,11/01/2017
ALASKA,POINT HOPE,01/01/2017,12/31/2017,175.0,65.0,40.0,16.0,,,256.0,03/01/2017,11/01/2017
ALASKA,POINT LAY LRRS,01/01/2017,12/31/2017,295.0,41.0,28.0,10.0,,,346.0,03/01/2017,11/01/2017
ALASKA,POINT LAY,01/01/2017,12/31/2017,295.0,41.0,28.0,10.0,,,346.0,03/01/2017,11/01/2017
ALASKA,POINT LONELY LRRS,01/01/2017,12/31/2017,120.0,70.0,42.0,18.0,,,208.0,03/01/2017,11/01/2017
ALASKA,PORT ALEXANDER,01/01/2017,09/30/2017,165.0,41.0,28.0,10.0,,,216.0,03/01/2017,11/01/2017
ALASKA,PORT ALEXANDER,10/01/2017,12/31/2017,155.0,41.0,28.0,10.0,,,206.0,03/01/2017,11/01/2017
ALASKA,PORT ALSWORTH,01/01/2017,12/31/2017,135.0,70.0,42.0,18.0,,,223.0,10/01/2002,11/01/2017
ALASKA,PRUDHOE BAY,01/01/2017,12/31/2017,170.0,41.0,28.0,10.0,,,221.0,03/01/2016,11/01/2017
ALASKA,SELDOVIA,05/01/2017,09/30/2017,200.0,56.0,35.0,14.0,,,270.0,03/01/2017,11/01/2017
ALASKA,SELDOVIA,10/01/2017,04/30/2017,160.0,56.0,35.0,14.0,,,230.0,03/01/2017,11/01/2017
ALASKA,SEWARD,05/01/2017,09/30/2017,279.0,68.0,41.0,17.0,,,364.0,03/01/2017,11/01/2017
ALASKA,SEWARD,10/01/2017,04/30/2017,159.0,68.0,41.0,17.0,,,244.0,03/01/2017,11/01/2017
ALASKA,SITKA-MT. EDGECUMBE,01/01/2017,12/31/2017,200.0,79.0,47.0,19.0,,,298.0,03/01/2016,11/01/2017
ALASKA,SKAGWAY,05/01/2017,09/01/2017,243.0,77.0,46.0,19.0,,,339.0,03/01/2017,11/01/2017
ALASKA,SKAGWAY,09/02/2017,04/30/2017,220.0,77.0,46.0,19.0,,,316.0,03/01/2017,11/01/2017
ALASKA,SLANA,05/01/2017,09/30/2017,139.0,44.0,29.0,11.0,,,194.0,02/01/2005,11/01/2017
ALASKA,SLANA,10/01/2017,04/30/2017,99.0,44.0,29.0,11.0,,,154.0,02/01/2005,11/01/2017
ALASKA,SPARREVOHN LRRS,01/01/2017,12/31/2017,120.0,70.0,42.0,18.0,,,208.0,03/01/2017,11/01/2017
ALASKA,SPRUCE CAPE,05/01/2017,09/30/2017,180.0,72.0,43.0,18.0,,,270.0,03/01/2017,11/01/2017
ALASKA,SPRUCE CAPE,10/01/2017,04/30/2017,152.0,72.0,43.0,18.0,,,242.0,03/01/2017,11/01/2017
ALASKA,ST. GEORGE,01/01/2017,12/31/2017,220.0,41.0,28.0,10.0,,,271.0,03/01/2016,11/01/2017
ALASKA,TALKEETNA,01/01/2017,12/31/2017,100.0,71.0,43.0,18.0,,,189.0,10/01/2002,11/01/2017
ALASKA,TANANA,05/01/2017,09/30/2017,185.0,77.0,46.0,19.0,,,281.0,03/01/2017,11/01/2017
ALASKA,TANANA,10/01/2017,04/30/2017,165.0,77.0,46.0,19.0,,,261.0,03/01/2017,11/01/2017
ALASKA,TATALINA LRRS,01/01/2017,12/31/2017,120.0,70.0,42.0,18.0,,,208.0,03/01/2017,11/01/2017
ALASKA,TIN CITY LRRS,01/01/2017,12/31/2017,120.0,70.0,42.0,18.0,,,208.0,03/01/2017,11/01/2017
ALASKA,TOK,01/01/2017,12/31/2017,99.0,78.0,46.0,19.0,,,196.0,03/01/2017,11/01/2017
ALASKA,VALDEZ,05/01/2017,09/09/2017,185.0,88.0,51.0,22.0,,,295.0,03/01/2017,11/01/2017
ALASKA,VALDEZ,09/10/2017,04/30/2017,127.0,88.0,51.0,22.0,,,237.0,03/01/2017,11/01/2017
ALASKA,WAINWRIGHT,01/01/2017,12/31/2017,175.0,66.0,40.0,17.0,,,258.0,01/01/2011,11/01/2017
ALASKA,WAKE ISLAND DIVERT AIRFIELD,01/01/2017,12/31/2017,120.0,70.0,42.0,18.0,,,208.0,03/01/2017,11/01/2017
ALASKA,WASILLA,05/01/2017,09/30/2017,170.0,71.0,43.0,18.0,,,259.0,03/01/2017,11/01/2017
ALASKA,WASILLA,10/01/2017,04/30/2017,90.0,71.0,43.0,18.0,,,179.0,03/01/2017,11/01/2017
ALASKA,WRANGELL,05/01/2017,09/01/2017,243.0,77.0,46.0,19.0,,,339.0,03/01/2017,11/01/2017
ALASKA,WRANGELL,09/02/2017,04/30/2017,220.0,77.0,46.0,19.0,,,316.0,03/01/2017,11/01/2017
ALASKA,YAKUTAT,01/01/2017,12/31/2017,105.0,75.0,45.0,19.0,,,199.0,01/01/2011,11/01/2017
ALASKA,[OTHER],01/01/2017,12/31/2017,120.0,70.0,42.0,18.0,,,208.0,03/01/2017,11/01/2017
AMERICAN SAMOA,AMERICAN SAMOA,01/01/2017,12/31/2017,139.0,62.0,38.0,15.0,,,216.0,11/01/2017,11/01/2017
AMERICAN SAMOA,PAGO PAGO,01/01/2017,12/31/2017,139.0,62.0,38.0,15.0,,,216.0,11/01/2017,11/01/2017
GUAM,GUAM (INCL ALL MIL INSTAL),01/01/2017,12/31/2017,159.0,70.0,42.0,17.0,,,246.0,07/01/2015,11/01/2017
GUAM,JOINT REGION MARIANAS (ANDERSEN),01/01/2017,12/31/2017,159.0,70.0,42.0,17.0,,,246.0,07/01/2015,11/01/2017
GUAM,JOINT REGION MARIANAS (NAVAL BASE),01/01/2017,12/31/2017,159.0,70.0,42.0,17.0,,,246.0,07/01/2015,11/01/2017
GUAM,TAMUNING,01/01/2017,12/31/2017,159.0,70.0,42.0,17.0,,,246.0,12/01/2015,11/01/2017
HAWAII,CAMP H M SMITH,01/01/2017,12/31/2017,177.0,111.0,63.0,27.0,,,315.0,08/01/2017,11/01/2017
HAWAII,EASTPAC NAVAL COMP TELE AREA,01/01/2017,12/31/2017,177.0,111.0,63.0,27.0,,,315.0,08/01/2017,11/01/2017
HAWAII,FT. DERUSSEY,01/01/2017,12/31/2017,177.0,111.0,63.0,27.0,,,315.0,08/01/2017,11/01/2017
HAWAII,FT. SHAFTER,01/01/2017,12/31/2017,177.0,111.0,63.0,27.0,,,315.0,08/01/2017,11/01/2017
HAWAII,HICKAM AFB,01/01/2017,12/31/2017,177.0,111.0,63.0,27.0,,,315.0,08/01/2017,11/01/2017
HAWAII,HILO,01/01/2017,12/31/2017,199.0,94.0,54.0,23.0,,,316.0,08/01/2017,11/01/2017
HAWAII,HONOLULU,01/01/2017,12/31/2017,177.0,111.0,63.0,27.0,,,315.0,08/01/2017,11/01/2017
HAWAII,ISLE OF HAWAII: HILO,01/01/2017,12/31/2017,199.0,94.0,54.0,23.0,,,316.0,08/01/2017,11/01/2017
HAWAII,ISLE OF HAWAII: OTHER,03/26/2017,12/17/2017,189.0,129.0,72.0,32.0,,,350.0,08/01/2017,11/01/2017
HAWAII,ISLE OF HAWAII: OTHER,12/18/2017,03/25/2017,239.0,129.0,72.0,32.0,,,400.0,08/01/2017,11/01/2017
HAWAII,ISLE OF KAUAI,01/01/2017,12/31/2017,325.0,108.0,61.0,27.0,,,460.0,04/01/2016,11/01/2017
HAWAII,ISLE OF MAUI,01/01/2017,12/31/2017,269.0,128.0,71.0,32.0,,,429.0,08/01/2017,11/01/2017
HAWAII,ISLE OF OAHU,01/01/2017,12/31/2017,177.0,111.0,63.0,27.0,,,315.0,08/01/2017,11/01/2017
HAWAII,JB PEARL HARBOR-HICKAM,01/01/2017,12/31/2017,177.0,111.0,63.0,27.0,,,315.0,08/01/2017,11/01/2017
HAWAII,KAPOLEI,01/01/2017,12/31/2017,177.0,111.0,63.0,27.0,,,315.0,08/01/2017,11/01/2017
HAWAII,KEKAHA PACIFIC MISSILE RANGE FAC,01/01/2017,12/31/2017,325.0,108.0,61.0,27.0,,,460.0,04/01/2016,11/01/2017
HAWAII,KILAUEA MILITARY CAMP,01/01/2017,12/31/2017,199.0,94.0,54.0,23.0,,,316.0,08/01/2017,11/01/2017
HAWAII,LANAI,01/01/2017,12/31/2017,254.0,89.0,52.0,22.0,,,365.0,08/01/2017,11/01/2017
HAWAII,LIHUE,01/01/2017,12/31/2017,325.0,108.0,61.0,27.0,,,460.0,04/01/2016,11/01/2017
HAWAII,LUALUALEI NAVAL MAGAZINE,01/01/2017,12/31/2017,177.0,111.0,63.0,27.0,,,315.0,08/01/2017,11/01/2017
HAWAII,MCB HAWAII,01/01/2017,12/31/2017,177.0,111.0,63.0,27.0,,,315.0,08/01/2017,11/01/2017
HAWAII,MOLOKAI,01/01/2017,12/31/2017,176.0,92.0,53.0,23.0,,,291.0,08/01/2017,11/01/2017
HAWAII,NOSC PEARL HARBOR,01/01/2017,12/31/2017,177.0,111.0,63.0,27.0,,,315.0,08/01/2017,11/01/2017
HAWAII,PEARL HARBOR,01/01/2017,12/31/2017,177.0,111.0,63.0,27.0,,,315.0,08/01/2017,11/01/2017
HAWAII,PMRF BARKING SANDS,01/01/2017,12/31/2017,325.0,108.0,61.0,27.0,,,460.0,10/01/2016,11/01/2017
HAWAII,SCHOFIELD BARRACKS,01/01/2017,12/31/2017,177.0,111.0,63.0,27.0,,,315.0,08/01/2017,11/01/2017
HAWAII,TRIPLER ARMY MEDICAL CENTER,01/01/2017,12/31/2017,177.0,111.0,63.0,27.0,,,315.0,08/01/2017,11/01/2017
HAWAII,WAHIAWA NCTAMS PAC,01/01/2017,12/31/2017,177.0,111.0,63.0,27.0,,,315.0,08/01/2017,11/01/2017
HAWAII,WHEELER ARMY AIRFIELD,01/01/2017,12/31/2017,177.0,111.0,63.0,27.0,,,315.0,08/01/2017,11/01/2017
HAWAII,[OTHER],01/01/2017,12/31/2017,199.0,94.0,54.0,23.0,,,316.0,08/01/2017,11/01/2017
MIDWAY ISLANDS,MIDWAY ISLANDS,01/01/2017,12/31/2017,125.0,65.0,40.0,16.0,,,206.0,08/01/2017,11/01/2017
PUERTO RICO,AGUADILLA,01/01/2017,12/31/2017,171.0,67.0,41.0,17.0,,,255.0,11/01/2015,11/01/2017
PUERTO RICO,BAYAMON,06/01/2017,11/30/2017,167.0,70.0,42.0,18.0,,,255.0,12/01/2015,11/01/2017
PUERTO RICO,BAYAMON,12/01/2017,05/31/2017,195.0,70.0,42.0,18.0,,,283.0,12/01/2015,11/01/2017
PUERTO RICO,CAROLINA,06/01/2017,11/30/2017,167.0,70.0,42.0,18.0,,,255.0,12/01/2015,11/01/2017
PUERTO RICO,CAROLINA,12/01/2017,05/31/2017,195.0,70.0,42.0,18.0,,,283.0,12/01/2015,11/01/2017
PUERTO RICO,CEIBA,01/01/2017,12/31/2017,139.0,74.0,44.0,18.0,,,231.0,10/01/2012,11/01/2017
PUERTO RICO,CULEBRA,01/01/2017,12/31/2017,150.0,79.0,47.0,19.0,,,248.0,03/01/2012,11/01/2017
PUERTO RICO,FAJARDO [INCL ROOSEVELT RDS NAVSTAT],01/01/2017,12/31/2017,139.0,74.0,44.0,18.0,,,231.0,10/01/2012,11/01/2017
PUERTO RICO,"FT. BUCHANAN [INCL GSA SVC CTR, GUAYNABO]",06/01/2017,11/30/2017,167.0,70.0,42.0,18.0,,,255.0,12/01/2015,11/01/2017
PUERTO RICO,"FT. BUCHANAN [INCL GSA SVC CTR, GUAYNABO]",12/01/2017,05/31/2017,195.0,70.0,42.0,18.0,,,283.0,12/01/2015,11/01/2017
PUERTO RICO,HUMACAO,01/01/2017,12/31/2017,139.0,74.0,44.0,18.0,,,231.0,10/01/2012,11/01/2017
PUERTO RICO,LUIS MUNOZ MARIN IAP AGS,06/01/2017,11/30/2017,167.0,70.0,42.0,18.0,,,255.0,12/01/2015,11/01/2017
PUERTO RICO,LUIS MUNOZ MARIN IAP AGS,12/01/2017,05/31/2017,195.0,70.0,42.0,18.0,,,283.0,12/01/2015,11/01/2017
PUERTO RICO,LUQUILLO,01/01/2017,12/31/2017,139.0,74.0,44.0,18.0,,,231.0,10/01/2012,11/01/2017
PUERTO RICO,MAYAGUEZ,01/01/2017,12/31/2017,109.0,90.0,52.0,22.0,,,221.0,09/01/2010,11/01/2017
PUERTO RICO,PONCE,01/01/2017,12/31/2017,149.0,71.0,43.0,18.0,,,238.0,09/01/2012,11/01/2017
PUERTO RICO,RIO GRANDE,01/01/2017,12/31/2017,169.0,98.0,56.0,25.0,,,292.0,06/01/2012,11/01/2017
PUERTO RICO,SABANA SECA [INCL ALL MILITARY],06/01/2017,11/30/2017,167.0,70.0,42.0,18.0,,,255.0,12/01/2015,11/01/2017
PUERTO RICO,SABANA SECA [INCL ALL MILITARY],12/01/2017,05/31/2017,195.0,70.0,42.0,18.0,,,283.0,12/01/2015,11/01/2017
PUERTO RICO,SAN JUAN & NAV RES STA,06/01/2017,11/30/2017,167.0,70.0,42.0,18.0,,,255.0,12/01/2015,11/01/2017
PUERTO RICO,SAN JUAN & NAV RES STA,12/01/2017,05/31/2017,195.0,70.0,42.0,18.0,,,283.0,12/01/2015,11/01/2017
PUERTO RICO,VIEQUES,01/01/2017,12/31/2017,175.0,76.0,45.0,19.0,,,270.0,03/01/2012,11/01/2017
PUERTO RICO,[OTHER],01/01/2017,12/31/2017,109.0,90.0,52.0,22.0,,,221.0,06/01/2012,11/01/2017
VIRGIN ISLANDS (U.S.),ST. CROIX,04/15/2017,12/14/2017,247.0,88.0,51.0,22.0,,,357.0,06/01/2015,11/01/2017
VIRGIN ISLANDS (U.S.),ST. CROIX,12/15/2017,04/14/2017,299.0,93.0,54.0,23.0,,,415.0,06/01/2015,11/01/2017
VIRGIN ISLANDS (U.S.),ST. JOHN,05/01/2017,12/03/2017,170.0,86.0,50.0,21.0,,,277.0,08/01/2015,11/01/2017
VIRGIN ISLANDS (U.S.),ST. JOHN,12/04/2017,04/30/2017,230.0,90.0,52.0,23.0,,,343.0,08/01/2015,11/01/2017
VIRGIN ISLANDS (U.S.),ST. THOMAS,04/15/2017,12/15/2017,249.0,88.0,51.0,22.0,,,359.0,03/01/2017,11/01/2017
VIRGIN ISLANDS (U.S.),ST. THOMAS,12/16/2017,04/14/2017,339.0,88.0,51.0,22.0,,,449.0,03/01/2017,11/01/2017
WAKE ISLAND,WAKE ISLAND,01/01/2017,12/31/2017,129.0,56.0,35.0,14.0,,,199.0,07/01/2016,11/01/2017
